Day,Temperature,Humidity,Wind_Speed,Building_Type,Employee_Count,Holiday,Energy_Consumption
114,-3.58,14.44,36.87,0,0,0,40.54
282,-2.66,75.88,18.95,2,276,0,337.5
233,26.0,70.73,25.67,1,919,0,413.77
166,4.26,84.51,8.01,2,397,0,384.19
322,-5.32,48.24,44.92,1,148,0,178.14
26,27.77,59.09,22.32,2,319,0,386.83
126,37.02,15.08,38.78,1,166,0,260.71
313,-4.98,34.08,13.9,2,811,1,371.93
281,38.15,70.1,37.7,0,0,0,139.31
286,37.51,32.09,5.67,0,0,0,143.7
283,16.16,18.98,9.34,1,723,0,327.42
139,4.79,14.97,15.02,2,670,1,339.67
101,-3.1,46.26,43.24,0,0,0,43.57
11,31.19,79.99,47.0,2,763,0,486.43
216,20.24,39.55,28.0,2,834,0,473.48
30,22.56,63.36,34.87,1,99,0,239.45
94,33.04,44.47,10.45,1,110,0,249.19
116,12.2,72.9,37.0,2,552,0,407.85
271,8.41,74.26,39.44,2,371,0,354.14
291,28.12,85.73,36.42,1,244,1,243.24
39,4.86,37.04,18.91,0,0,0,50.88
24,6.4,47.7,16.04,1,771,0,331.57
264,9.05,61.66,31.86,2,289,0,346.64
43,32.82,50.07,33.64,1,949,0,419.77
170,28.96,16.71,28.34,0,0,0,107.52
340,4.57,61.7,2.46,0,0,0,94.09
169,-2.82,18.8,28.02,1,66,0,157.47
303,9.64,77.26,15.74,2,488,1,353.82
26,21.23,16.63,12.34,2,321,0,372.3
180,23.81,72.5,49.15,0,0,1,71.95
150,0.02,22.08,49.52,1,145,0,174.32
133,2.47,69.26,0.63,1,47,0,196.27
143,36.51,11.85,38.14,0,0,0,108.18
164,9.25,18.93,34.6,1,800,0,336.17
101,5.71,11.63,15.13,0,0,0,61.79
63,24.79,24.59,32.46,0,0,1,61.71
93,13.39,10.03,22.46,0,0,0,86.19
207,2.34,16.91,11.39,1,482,0,262.78
311,10.46,12.0,23.35,0,0,0,77.76
72,-2.79,44.75,12.92,2,653,0,392.27
60,3.98,22.58,6.84,2,410,0,347.71
29,10.92,32.98,48.92,2,39,0,264.25
19,15.9,31.03,21.85,0,0,0,84.59
73,27.08,76.48,5.81,0,0,0,134.12
357,9.25,23.06,34.0,2,409,0,366.27
246,17.29,49.92,9.24,0,0,0,106.37
313,37.55,15.53,22.27,2,560,0,442.77
324,30.92,42.85,37.86,2,365,0,393.61
87,1.85,74.33,14.85,1,888,0,365.63
359,0.67,51.32,41.97,2,152,0,292.82
183,23.13,30.69,14.19,1,444,0,283.46
197,19.77,42.62,10.19,1,199,0,240.62
244,17.34,54.47,16.09,0,0,0,118.42
328,-2.29,82.39,6.67,0,0,0,71.95
118,8.13,77.03,40.75,0,0,0,83.58
82,27.97,86.89,36.28,2,855,0,516.99
247,26.18,24.3,30.18,0,0,0,98.95
234,-1.74,25.86,4.26,0,0,0,59.43
365,11.34,18.02,0.21,2,54,0,293.24
153,12.14,50.68,49.47,1,282,0,249.41
272,15.43,24.46,44.5,0,0,0,95.39
35,13.06,65.09,19.33,1,633,0,304.22
213,15.09,86.5,44.71,1,182,1,214.38
211,30.66,55.43,9.25,0,0,0,126.01
139,9.47,67.4,42.66,2,273,0,367.49
189,17.6,26.01,40.59,2,170,0,311.31
300,20.34,75.31,47.25,2,859,0,485.8
252,37.12,78.51,45.9,2,203,0,396.97
150,22.74,80.77,46.77,2,563,0,430.5
341,-3.47,79.25,15.99,1,601,0,307.41
219,19.12,34.92,24.31,2,568,0,405.99
82,23.1,52.23,16.07,2,312,0,375.66
190,-9.52,34.74,24.55,2,98,0,258.38
234,-6.23,80.27,45.74,2,277,0,319.91
176,-9.05,82.67,37.97,2,960,0,456.35
232,-7.59,63.94,9.86,2,860,0,432.77
358,-5.52,27.6,37.21,0,0,0,41.24
63,37.89,19.03,29.64,0,0,0,132.51
237,0.34,82.35,13.49,0,0,0,95.76
33,0.23,38.5,41.5,2,707,0,382.41
213,32.87,61.97,45.08,0,0,0,129.87
60,27.64,75.36,20.99,0,0,0,134.28
2,23.79,63.49,0.52,2,981,0,537.84
57,11.09,89.09,2.22,0,0,1,56.5
301,-8.44,55.95,40.12,0,0,0,59.82
287,31.33,54.82,1.58,0,0,0,152.31
138,33.04,59.31,14.43,2,303,0,407.77
279,14.09,52.68,34.05,1,893,0,369.32
214,22.24,72.17,20.55,0,0,0,109.06
239,13.88,85.03,21.58,0,0,0,109.02
285,4.81,82.44,33.5,0,0,1,25.4
31,17.01,49.53,6.81,0,0,1,57.87
206,24.43,84.19,35.91,2,250,0,369.8
274,-2.27,21.56,10.58,1,749,0,308.97
11,16.54,54.44,18.04,1,173,0,244.0
359,28.8,50.69,33.02,2,166,0,363.77
47,13.78,26.91,16.87,0,0,0,80.34
3,-2.16,88.65,8.98,2,774,0,433.25
130,33.49,86.68,13.28,1,153,0,291.63
72,23.69,10.14,6.85,2,271,1,286.71
159,21.63,53.02,30.81,0,0,0,102.72
130,22.58,22.18,23.31,1,805,0,346.35
22,2.25,37.17,15.62,2,246,0,325.42
135,14.62,36.55,0.33,1,266,0,250.93
20,6.3,37.54,13.47,1,440,0,267.1
220,31.68,56.01,23.74,1,284,0,291.2
333,19.44,51.16,37.67,2,729,0,446.73
130,25.86,47.14,7.78,1,144,0,250.42
32,23.02,51.77,25.33,2,984,0,503.69
90,14.19,57.86,12.95,2,171,1,288.98
259,30.24,30.18,17.82,1,108,0,244.78
298,20.77,75.22,48.17,2,162,0,332.63
333,1.34,54.18,29.4,2,782,1,382.39
249,4.54,31.09,4.31,2,120,0,308.94
173,31.35,23.74,24.16,2,380,0,394.28
357,37.06,71.26,41.27,2,573,0,465.72
47,17.4,52.08,31.45,0,0,0,84.21
197,9.28,24.79,3.5,2,964,1,434.32
34,21.25,77.07,35.38,2,54,0,315.16
254,14.18,66.07,7.33,1,733,1,304.84
248,32.08,36.18,48.99,1,936,1,363.53
42,31.65,32.21,31.55,2,659,0,451.74
289,12.81,27.62,19.85,0,0,0,65.72
123,30.23,15.72,41.97,0,0,0,85.19
27,-0.35,85.54,16.23,0,0,0,97.5
59,8.7,86.58,14.29,1,396,0,293.25
147,-6.02,42.36,10.62,0,0,1,18.87
115,30.39,17.47,37.34,2,629,1,374.91
199,38.76,37.27,49.4,1,968,0,430.46
128,18.84,38.8,33.86,2,494,0,383.97
153,28.32,30.77,11.23,1,452,0,304.84
271,10.08,18.03,40.1,2,841,0,428.38
339,18.08,18.12,43.05,2,338,1,290.71
83,7.37,85.09,27.25,1,365,0,272.84
23,24.84,73.57,47.48,2,803,0,478.18
11,2.31,28.65,48.07,1,867,0,337.88
187,-2.34,67.06,20.03,2,611,1,343.24
116,34.93,14.52,6.61,2,736,0,482.16
162,33.21,30.27,36.17,0,0,0,123.66
103,31.75,65.16,19.72,1,917,1,366.47
243,31.08,59.96,18.46,1,951,0,419.72
7,26.48,60.0,16.11,2,140,1,303.38
362,33.74,39.93,31.53,2,501,0,435.26
172,0.51,35.79,27.25,2,57,0,275.77
256,33.52,41.53,29.45,1,191,0,273.7
247,35.89,32.89,1.76,0,0,0,129.79
192,25.8,16.8,44.39,2,62,1,268.45
114,19.97,26.1,20.66,1,158,1,181.48
23,1.8,13.67,29.77,1,54,0,156.92
358,33.31,23.7,38.56,0,0,0,119.97
314,18.84,32.72,14.91,1,917,0,385.27
276,20.53,37.79,14.22,2,444,1,350.06
136,20.33,85.2,40.81,2,546,0,449.22
357,33.34,74.4,37.24,0,0,0,153.51
195,-3.15,50.88,21.62,2,962,0,456.58
258,-6.92,62.69,4.9,2,40,0,281.43
278,1.2,23.8,18.32,2,901,0,449.37
70,14.59,53.29,39.47,1,443,0,297.04
359,13.47,74.24,1.76,2,940,0,497.06
360,15.6,22.58,34.49,2,9,0,295.18
36,-4.28,72.43,45.83,1,678,0,307.24
108,29.64,45.69,26.34,0,0,0,105.19
24,5.11,26.06,31.15,2,733,0,402.91
140,35.66,14.07,20.32,0,0,0,134.0
22,32.0,86.47,8.26,1,300,0,311.01
339,-6.83,23.93,44.43,2,856,0,401.83
329,-7.32,74.64,21.56,0,0,0,53.92
204,21.45,53.07,46.31,1,973,0,403.31
224,-6.14,83.65,26.35,0,0,1,29.52
223,18.59,75.74,47.85,1,355,1,234.24
81,-6.04,29.36,45.22,1,331,0,218.03
330,13.97,89.21,32.97,0,0,0,104.85
191,10.96,41.29,21.24,2,942,0,483.04
286,19.55,75.11,40.24,0,0,0,118.59
147,7.81,88.81,32.27,0,0,0,96.71
282,-3.0,34.47,35.19,1,960,1,303.87
11,32.11,69.67,34.41,1,592,0,352.66
276,4.97,23.8,35.06,1,792,0,313.07
56,-6.63,57.68,42.08,0,0,0,52.77
173,15.03,43.06,45.66,0,0,0,91.06
303,33.88,36.14,29.67,0,0,1,77.16
204,4.04,17.57,13.55,2,518,0,370.05
345,12.54,23.08,14.25,2,833,0,443.86
248,10.13,85.49,20.83,0,0,1,78.97
314,-7.58,59.49,15.54,1,988,0,346.07
266,33.42,22.23,19.93,2,377,0,387.34
22,27.94,48.34,35.74,2,639,1,376.2
327,-5.21,68.77,47.24,2,30,0,263.32
24,-3.39,74.36,4.51,0,0,0,67.68
194,-9.47,68.76,24.14,2,321,0,308.35
96,39.29,22.74,31.43,0,0,0,152.67
263,10.81,84.01,6.11,2,549,0,429.86
72,36.52,49.76,1.77,0,0,0,164.89
243,11.01,65.63,13.04,2,43,0,319.82
38,-4.81,32.59,12.62,2,268,0,322.52
89,7.17,60.89,28.05,1,192,0,219.92
28,10.91,52.19,20.76,2,898,0,482.51
92,-1.17,25.92,38.34,1,450,0,255.24
54,-7.32,81.89,28.49,0,0,0,66.58
159,5.83,60.97,23.4,2,155,0,323.74
228,16.96,36.74,14.73,0,0,1,41.83
41,2.77,58.64,26.55,0,0,1,20.33
37,37.93,79.48,42.12,1,788,1,363.5
125,14.07,54.37,40.79,2,250,1,308.49
179,-3.49,43.48,1.7,1,156,0,198.6
332,10.67,61.74,11.67,1,181,0,226.53
37,25.39,37.2,38.33,2,433,0,380.56
101,14.36,54.09,18.46,0,0,1,36.05
31,6.56,44.21,41.79,2,826,0,450.51
190,-4.69,27.98,44.67,2,889,0,418.91
146,12.98,23.91,38.33,2,316,0,327.14
90,-5.13,48.81,2.45,1,237,0,212.81
6,8.54,27.75,46.8,0,0,0,71.62
139,-4.19,58.27,23.0,0,0,0,59.61
95,23.81,83.09,0.6,2,633,1,416.89
119,28.63,46.58,14.38,0,0,0,125.19
120,2.17,80.02,29.79,1,317,0,252.39
123,-6.26,84.77,17.05,2,39,0,285.64
285,7.35,57.92,27.68,0,0,0,78.54
179,18.03,56.74,18.06,2,552,0,422.05
325,28.4,66.24,21.07,0,0,1,73.26
7,10.14,21.18,2.23,1,424,0,261.07
312,8.3,58.78,28.79,0,0,0,78.38
127,35.42,54.69,44.41,0,0,0,120.48
77,12.48,28.17,38.06,1,49,0,173.74
234,12.36,66.34,32.95,2,401,0,362.44
318,10.5,74.15,6.35,0,0,0,117.07
74,8.16,28.04,38.75,0,0,0,71.11
271,26.42,12.38,19.49,0,0,0,108.44
309,4.09,51.71,5.92,0,0,0,64.86
120,8.94,23.89,28.13,0,0,1,31.04
35,4.11,12.49,17.41,0,0,0,68.64
207,18.52,43.4,15.31,2,3,1,257.54
270,38.02,54.81,37.65,0,0,0,145.82
93,9.51,70.2,13.53,1,173,0,233.19
177,38.41,39.16,26.87,1,898,0,410.22
274,22.83,27.05,11.96,0,0,0,100.39
179,29.77,36.24,25.96,1,505,1,263.28
129,6.65,50.06,24.75,0,0,0,89.61
125,1.22,63.71,12.08,1,740,0,319.58
27,18.84,60.89,39.67,0,0,0,111.53
64,39.54,52.32,7.18,1,921,0,435.63
60,25.51,30.44,0.62,2,682,1,401.04
219,24.08,54.98,48.27,1,784,0,366.62
217,12.51,65.1,25.57,2,246,0,349.85
169,33.97,81.56,17.5,2,553,0,466.0
149,24.85,10.22,10.76,0,0,0,124.15
270,23.74,56.68,42.19,2,840,0,478.58
116,4.63,59.73,29.85,1,181,0,222.0
245,37.89,27.04,18.96,0,0,1,88.31
148,2.52,54.76,4.27,0,0,0,71.16
92,16.18,69.49,37.1,2,992,0,490.99
85,6.98,76.54,10.47,2,627,0,440.91
87,-0.96,62.69,5.04,1,230,0,217.65
120,-2.8,88.01,11.04,2,719,0,431.16
340,4.64,76.66,42.68,2,361,1,306.4
24,24.45,41.56,35.08,2,39,0,301.73
89,38.74,79.64,18.59,1,998,0,458.73
37,32.66,26.98,20.71,0,0,0,125.19
342,0.9,66.43,43.08,2,813,0,419.75
271,-6.08,23.41,24.51,0,0,0,54.84
12,24.33,87.75,16.38,2,860,0,515.22
95,-8.5,61.27,14.19,1,247,0,212.8
31,32.96,69.61,37.88,0,0,0,147.14
350,31.28,59.38,11.22,1,504,0,339.29
233,29.69,45.07,35.63,0,0,0,111.09
340,17.62,37.91,44.51,0,0,1,42.08
328,38.68,32.44,20.37,1,591,0,366.13
300,12.92,73.26,38.88,2,886,0,471.08
286,39.33,28.48,2.18,1,477,0,354.7
35,34.09,78.42,8.89,0,0,0,135.03
21,-3.67,70.49,8.81,1,300,1,187.21
111,34.74,42.62,10.84,2,217,0,389.34
319,5.24,61.33,38.3,1,724,0,344.28
348,28.41,74.74,48.26,2,440,0,424.56
145,-9.99,11.34,17.6,0,0,0,13.84
12,3.79,31.67,32.97,0,0,0,67.8
244,27.92,87.65,22.93,1,715,0,361.63
146,38.62,42.5,14.58,1,818,0,423.01
239,-1.45,65.75,23.74,0,0,0,86.66
92,12.97,24.59,36.68,1,900,0,346.49
316,19.36,39.59,2.01,2,241,0,354.35
323,37.63,74.24,45.42,0,0,0,144.72
115,12.66,47.39,26.15,1,441,0,264.27
15,36.68,81.93,10.94,2,816,1,475.87
272,38.91,11.36,27.47,1,80,0,239.29
22,37.08,53.84,25.31,1,311,0,331.88
118,27.44,74.34,25.68,1,394,0,322.87
95,-3.69,42.53,36.96,2,38,1,223.13
257,20.12,32.0,40.42,0,0,0,86.82
331,27.68,29.96,1.41,0,0,0,103.24
262,37.75,39.47,47.39,1,157,0,260.81
87,28.9,69.33,4.54,0,0,0,147.45
318,16.95,24.27,32.17,0,0,0,94.25
58,0.26,57.02,46.32,2,418,1,310.99
230,12.85,11.77,47.64,1,496,0,274.18
108,21.92,18.05,38.88,0,0,0,85.91
19,6.23,27.03,27.48,2,774,0,424.07
365,12.82,52.91,19.12,2,922,0,483.51
141,-9.13,71.45,21.42,1,986,0,357.1
160,33.95,20.62,7.67,2,698,0,483.64
100,-8.26,56.22,31.11,2,359,0,352.95
265,10.46,67.54,14.28,2,937,1,443.11
238,15.55,77.8,11.72,1,270,0,274.41
238,38.62,29.2,12.62,2,354,0,413.98
49,36.76,21.04,20.61,0,0,0,134.89
165,22.32,59.4,2.39,2,127,0,334.92
287,19.2,39.33,5.84,1,684,0,342.45
59,8.33,59.71,22.55,1,302,0,238.05
183,-7.95,29.67,24.84,0,0,0,60.1
147,3.39,28.71,42.4,0,0,0,59.51
301,32.39,71.06,36.67,2,937,0,553.65
96,22.41,32.54,24.44,1,484,0,306.96
43,30.72,86.26,2.26,0,0,1,92.31
354,31.85,68.99,36.31,0,0,0,132.24
257,-6.89,85.72,27.57,0,0,1,20.31
213,6.86,61.4,44.17,2,84,0,312.7
189,23.8,72.61,16.29,0,0,0,139.55
131,32.65,40.92,7.59,1,802,0,393.43
347,30.07,89.38,24.43,0,0,0,155.91
300,11.11,31.47,12.29,2,545,0,398.4
289,36.61,16.8,46.45,0,0,0,138.37
137,5.04,79.81,46.08,1,980,0,387.98
30,8.79,54.46,29.8,1,915,0,364.41
146,-0.93,42.8,47.44,1,971,1,290.79
312,1.35,35.4,3.65,2,954,0,471.09
105,-9.56,86.63,18.28,0,0,0,83.77
287,5.42,83.45,38.61,0,0,0,63.93
191,5.33,79.36,22.97,1,158,0,227.56
178,-6.64,61.2,40.44,0,0,0,70.09
345,7.02,28.59,5.0,2,99,0,293.92
239,5.07,78.99,8.65,1,126,0,219.85
1,29.95,82.66,42.94,1,267,0,289.75
110,-2.19,36.19,4.89,0,0,0,64.16
338,26.25,60.76,7.44,1,443,0,327.95
275,-3.5,10.06,8.23,1,359,0,217.26
234,14.81,72.83,38.05,0,0,0,92.11
64,26.82,67.33,18.1,0,0,0,121.78
244,20.32,25.96,27.16,0,0,0,103.61
53,22.29,29.55,14.55,1,38,1,166.92
262,0.32,48.27,30.64,1,29,0,163.3
17,31.37,62.71,14.34,0,0,0,140.95
302,37.61,68.62,48.93,0,0,0,139.94
234,-2.28,11.71,37.39,2,274,1,252.44
73,34.41,13.1,42.76,1,909,0,401.72
357,9.88,56.56,17.62,1,725,0,349.89
91,24.94,27.51,8.88,1,204,0,247.45
6,15.34,44.88,20.44,2,114,1,261.09
198,29.67,11.58,19.7,1,436,0,291.69
365,-7.74,49.22,48.45,2,619,0,375.78
196,6.18,10.9,3.84,1,103,0,182.64
296,-7.63,89.14,48.09,2,695,0,412.93
347,37.08,22.22,42.72,1,100,0,232.59
322,-1.49,74.58,5.55,2,823,0,443.66
137,11.23,38.77,40.0,2,27,0,271.61
267,22.07,30.4,46.86,1,730,0,337.39
116,13.08,20.75,15.98,1,768,1,292.86
43,16.83,79.69,20.6,2,656,0,451.43
231,0.2,35.77,20.47,1,91,0,180.12
58,-6.65,69.18,38.55,2,696,0,383.11
206,2.87,19.02,16.3,1,432,0,240.1
294,5.86,88.52,25.14,0,0,0,90.79
94,10.79,56.26,12.1,1,948,0,389.36
36,4.8,73.5,46.23,0,0,0,102.21
230,-8.21,10.54,45.57,2,939,0,421.0
227,-5.27,63.91,25.64,0,0,0,74.73
183,23.69,82.08,44.42,2,392,0,398.68
262,-6.84,51.86,27.79,1,942,0,344.27
131,-7.69,77.17,13.37,2,671,0,403.66
65,30.59,51.48,20.02,1,84,1,176.54
186,-7.94,87.89,32.79,1,782,0,332.7
117,-6.56,20.9,45.33,1,74,0,151.49
186,17.48,84.19,1.26,1,549,0,338.03
274,12.14,56.99,8.54,0,0,0,90.0
151,38.22,81.31,44.5,0,0,0,154.32
352,36.84,20.04,10.19,1,641,0,374.25
151,23.01,83.11,48.35,2,69,0,334.62
36,-6.41,49.39,8.99,0,0,0,51.93
326,15.16,46.6,46.54,0,0,0,88.95
95,-7.75,55.57,16.45,2,651,0,394.23
134,35.4,80.08,48.76,0,0,0,158.95
162,23.0,76.75,46.39,2,767,0,468.17
44,18.69,19.94,39.36,1,660,0,310.59
300,11.4,10.95,37.3,2,743,0,417.71
283,15.49,51.03,36.58,1,278,1,199.57
356,10.01,89.22,33.28,0,0,0,115.3
240,-5.02,50.59,24.48,1,518,0,274.42
52,23.05,21.59,48.73,2,147,1,265.66
281,39.82,44.76,12.99,0,0,0,135.15
74,-4.38,39.49,40.93,2,483,0,363.09
295,39.71,86.4,6.77,0,0,0,175.35
238,34.98,86.0,28.27,1,673,0,384.52
167,34.71,15.76,18.36,2,786,0,482.73
140,31.56,28.68,21.11,0,0,0,115.81
139,36.18,46.64,27.77,2,780,0,507.37
235,2.32,55.53,0.27,2,370,0,353.37
3,11.86,25.13,11.31,0,0,0,67.69
256,13.99,56.82,34.41,1,12,0,194.55
278,-6.6,26.29,41.41,0,0,0,43.99
4,39.05,43.68,9.06,2,477,0,436.43
270,24.47,51.88,23.61,2,522,0,412.39
212,12.58,88.02,9.72,2,883,0,495.88
216,39.61,15.5,27.34,1,144,1,194.88
270,3.61,84.09,29.94,0,0,0,71.1
16,6.85,20.9,6.89,0,0,0,53.01
64,-0.46,17.75,35.45,1,718,1,229.63
239,-0.67,33.54,48.57,1,577,0,280.55
16,-0.58,55.07,44.01,1,217,0,208.07
52,20.54,43.28,40.96,0,0,0,88.12
19,4.71,51.79,40.07,2,782,0,415.28
325,37.59,72.3,25.76,2,643,0,496.08
93,30.84,76.46,44.19,1,866,0,411.92
261,-1.94,86.99,35.64,2,768,0,414.53
298,31.7,84.09,10.87,2,174,1,330.07
17,7.28,25.31,7.66,0,0,0,78.17
111,1.39,67.29,18.57,2,91,0,307.01
328,29.1,69.97,5.25,0,0,0,136.77
360,32.85,48.29,5.47,0,0,0,129.51
94,38.02,80.83,24.69,0,0,0,150.38
10,11.01,70.66,22.88,2,309,0,373.18
212,18.11,42.17,42.93,2,295,0,348.07
237,20.75,43.76,11.8,1,598,0,337.58
254,21.39,39.92,48.45,0,0,0,87.36
16,10.11,50.51,7.84,1,714,0,329.11
144,-2.38,68.55,40.01,0,0,0,59.31
42,-6.48,35.42,39.56,1,21,0,131.12
3,35.3,28.25,20.91,1,970,0,438.37
156,8.33,12.72,45.29,2,307,0,321.4
173,-0.97,73.76,2.34,0,0,0,104.43
24,39.18,38.98,25.93,0,0,0,128.2
275,30.15,70.3,8.13,2,621,0,482.12
75,39.06,18.93,14.58,2,752,0,479.26
40,3.94,52.57,1.48,2,424,0,371.88
302,13.16,41.88,27.48,2,464,0,394.55
40,30.43,47.95,18.98,1,678,0,361.9
62,17.59,84.03,3.64,2,277,0,377.91
238,7.75,15.2,33.45,0,0,1,10.36
245,-2.08,43.59,49.11,1,852,0,319.09
18,18.09,76.29,6.47,0,0,0,119.16
140,19.92,59.45,18.46,1,837,0,373.41
82,26.04,88.63,21.78,0,0,0,133.76
189,29.53,69.51,23.37,2,926,0,522.55
108,-4.09,17.61,5.22,1,525,0,240.24
234,21.4,40.24,13.68,2,483,0,411.19
268,29.07,36.32,21.13,1,183,0,255.47
104,9.45,49.26,21.46,0,0,0,98.25
134,3.78,59.72,19.33,2,287,0,335.45
344,13.98,30.15,42.95,0,0,0,71.17
33,5.5,60.29,22.01,2,971,0,479.11
237,15.49,31.11,29.52,2,680,1,371.12
336,5.42,19.94,38.88,0,0,0,55.59
178,11.14,51.0,1.34,2,930,0,494.99
12,35.76,49.05,48.45,1,684,0,352.34
351,35.83,42.53,30.61,1,695,0,355.65
229,39.61,52.54,39.03,1,771,0,411.06
309,14.31,49.99,19.8,2,417,0,396.7
269,-1.6,56.77,40.82,1,732,0,308.34
358,34.45,87.36,24.74,0,0,0,164.35
131,19.84,66.52,2.99,0,0,0,112.89
249,27.39,79.22,13.13,1,906,0,437.62
58,-1.87,49.8,0.63,0,0,0,76.16
4,5.98,65.4,46.58,1,347,0,252.49
236,3.76,15.19,41.48,0,0,0,56.95
173,17.99,75.09,49.33,2,313,0,350.71
322,39.86,85.7,15.46,1,412,1,311.3
36,20.62,87.91,5.84,0,0,0,136.07
279,18.64,24.81,45.05,1,140,1,161.4
237,27.95,87.17,22.95,0,0,0,140.7
275,6.44,53.4,1.67,2,302,0,349.43
296,2.66,78.33,1.79,2,871,0,476.03
328,31.9,69.99,3.0,0,0,0,143.28
58,38.03,82.5,43.69,0,0,0,139.68
363,11.07,59.19,0.06,2,394,1,331.87
18,-7.94,36.12,43.29,2,479,1,283.95
36,-1.04,70.82,5.13,2,58,0,292.03
129,32.85,33.0,38.62,1,16,0,220.72
1,-3.92,31.31,29.12,0,0,0,54.87
64,28.15,23.68,43.39,2,544,0,404.4
62,21.01,16.19,36.33,1,744,0,356.71
331,26.34,74.37,36.52,1,26,0,225.73
146,2.83,34.17,1.49,1,162,0,214.05
272,-9.08,41.86,43.7,1,743,0,286.69
17,-8.01,71.99,14.7,2,95,1,226.05
280,26.24,12.85,48.51,1,355,0,265.91
98,20.67,36.45,10.44,1,591,1,282.69
227,32.02,83.69,17.49,0,0,0,151.48
243,9.96,26.25,10.87,2,910,0,464.16
201,17.78,16.68,46.2,2,482,1,331.63
179,29.18,87.66,13.72,0,0,0,142.95
270,14.83,63.96,40.95,2,430,0,398.51
234,39.67,75.44,46.25,0,0,0,174.43
112,27.14,23.03,42.28,1,225,0,235.78
66,24.17,10.91,48.52,1,25,0,204.42
338,30.08,54.87,28.12,1,727,0,383.46
349,28.86,62.8,19.84,1,803,0,398.55
245,0.98,27.9,39.65,2,950,0,450.31
245,0.52,11.51,19.57,2,968,1,388.69
72,20.3,87.53,14.43,2,562,1,409.53
357,11.8,39.28,38.11,0,0,0,90.53
49,33.58,67.48,27.71,0,0,0,142.99
346,4.51,47.75,33.35,0,0,1,17.1
190,6.54,30.55,45.37,0,0,0,77.67
293,-1.68,86.28,44.0,0,0,0,63.03
177,39.09,54.05,45.63,0,0,0,143.48
161,-4.2,37.22,5.54,1,811,0,324.32
150,39.14,68.92,45.72,1,151,0,274.01
70,25.32,59.69,37.39,1,452,1,261.44
33,-5.54,66.31,3.11,0,0,0,69.1
284,-2.4,76.42,18.88,1,275,0,231.79
344,6.35,23.0,47.65,0,0,0,70.71
260,3.02,14.9,18.5,0,0,0,57.5
322,38.66,47.02,47.89,2,56,1,296.9
77,20.67,11.79,45.74,1,397,0,267.0
110,-6.28,26.78,33.7,2,192,1,227.3
305,16.27,23.25,10.87,2,325,0,350.17
139,34.86,71.23,33.74,2,45,0,356.6
35,10.81,72.67,3.01,1,670,0,351.15
235,23.31,20.66,17.32,2,374,0,389.91
330,28.66,34.95,4.86,0,0,1,66.0
200,-0.75,66.8,41.36,0,0,0,51.14
325,32.78,26.24,36.45,0,0,1,71.7
151,12.44,37.83,3.5,0,0,0,88.58
34,-7.17,39.38,49.74,1,998,0,354.44
124,33.95,15.75,7.8,1,583,0,334.57
32,18.22,25.87,2.04,2,361,0,385.37
272,-0.08,27.27,19.41,1,432,1,196.72
324,5.87,68.41,18.65,1,815,0,355.16
310,18.47,33.05,30.22,2,97,0,306.05
124,8.71,69.4,19.6,1,787,0,351.65
316,1.67,51.33,2.33,1,246,0,222.25
78,13.97,16.46,40.14,2,344,0,336.33
76,-0.75,27.5,25.82,2,945,1,405.77
60,2.27,13.59,34.07,1,181,0,181.37
85,31.34,87.25,3.69,0,0,0,162.33
80,1.43,76.08,32.02,2,101,0,291.04
172,24.77,31.48,43.84,2,528,0,413.76
258,2.52,38.17,11.08,2,727,0,404.77
279,0.62,66.76,26.63,1,498,0,271.5
221,2.56,46.51,46.5,2,843,0,443.95
46,13.41,58.01,26.27,2,887,0,463.12
73,-2.69,12.11,22.22,1,922,0,320.88
54,-4.67,83.97,47.7,2,598,1,351.65
327,27.84,30.68,15.33,1,178,0,249.12
221,-8.83,62.52,7.14,1,637,0,299.35
337,9.27,86.0,21.36,1,479,0,302.29
9,9.8,62.85,10.12,1,866,0,363.03
326,34.65,70.32,6.69,0,0,0,153.76
172,28.72,87.29,23.56,2,380,0,422.22
84,15.53,63.93,16.48,1,91,0,240.76
330,13.99,50.49,14.21,2,89,1,277.5
329,18.28,52.49,17.53,2,400,0,374.46
12,7.89,13.33,22.06,2,272,1,286.83
32,25.04,16.63,17.91,2,431,0,377.97
339,24.3,54.82,10.44,2,744,0,480.89
289,18.73,52.93,6.43,2,387,0,393.02
320,-7.12,50.61,18.21,1,893,0,320.12
304,-3.66,21.16,18.59,2,246,0,302.3
272,-8.04,84.3,5.7,1,86,0,194.06
178,25.93,82.62,10.91,0,0,1,88.46
114,13.88,33.85,46.03,0,0,0,65.69
26,37.75,42.12,4.77,0,0,0,135.25
237,37.62,40.8,3.96,0,0,0,126.75
310,29.91,27.94,18.2,0,0,1,68.27
172,12.15,36.45,40.76,1,203,0,206.52
233,5.82,89.51,27.03,1,520,1,267.28
37,0.05,55.62,1.06,0,0,0,76.46
265,1.62,81.9,10.75,2,509,0,378.19
13,39.52,68.58,48.35,2,647,0,478.11
316,16.52,80.24,29.41,0,0,0,118.92
106,-9.39,39.26,14.82,0,0,0,39.24
126,-7.79,61.36,17.22,2,782,0,411.1
336,12.94,39.74,27.28,1,934,1,332.96
130,12.17,75.39,13.35,0,0,0,123.16
316,10.28,71.28,6.45,2,256,1,321.83
256,31.18,72.47,26.45,2,853,0,500.24
115,25.16,25.69,17.37,1,314,1,235.69
